Site Name ,AZ2
Site Number ,123
Logger ,Integrating Light Sensor
Logger Serial Number ,7922


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

285,22/05/2022 , 13:45:00,44171,44171
286,22/05/2022 , 14:00:00,44122,44122
287,22/05/2022 , 14:15:00,44021,44021
288,22/05/2022 , 14:30:00,43807,43807
289,22/05/2022 , 14:45:00,43688,43688
290,22/05/2022 , 15:00:00,43367,43367
291,22/05/2022 , 15:15:00,42927,42927
292,22/05/2022 , 15:30:00,42390,42390
293,22/05/2022 , 15:45:00,41604,41604
294,22/05/2022 , 16:00:00,40797,40797
295,22/05/2022 , 16:15:00,40024,40024
296,22/05/2022 , 16:30:00,39031,39031
297,22/05/2022 , 16:45:00,37981,37981
298,22/05/2022 , 17:00:00,36767,36767
299,22/05/2022 , 17:15:00,35414,35414
300,22/05/2022 , 17:30:00,34209,34209
301,22/05/2022 , 17:45:00,32710,32710
302,22/05/2022 , 18:00:00,31099,31099
303,22/05/2022 , 18:15:00,29675,29675
304,22/05/2022 , 18:30:00,28137,28137
305,22/05/2022 , 18:45:00,26390,26390
306,22/05/2022 , 19:00:00,24938,24938
307,22/05/2022 , 19:15:00,23285,23285
308,22/05/2022 , 19:30:00,21529,21529
309,22/05/2022 , 19:45:00,19793,19793
310,22/05/2022 , 20:00:00,18235,18235
311,22/05/2022 , 20:15:00,16522,16522
312,22/05/2022 , 20:30:00,14818,14818
313,22/05/2022 , 20:45:00,13163,13163
314,22/05/2022 , 21:00:00,11305,11305
315,22/05/2022 , 21:15:00,9151,9151
316,22/05/2022 , 21:30:00,7212,7212
317,22/05/2022 , 21:45:00,5754,5754
318,22/05/2022 , 22:00:00,3738,3738
319,22/05/2022 , 22:15:00,2009,2009
320,22/05/2022 , 22:30:00,1673,1673
321,22/05/2022 , 22:45:00,1352,1352
322,22/05/2022 , 23:00:00,1052,1052
323,22/05/2022 , 23:15:00,768,768
324,22/05/2022 , 23:30:00,524,524
325,22/05/2022 , 23:45:00,329,329
326,22/05/2022 , 24:00:00,197,197
327,23/05/2022 , 00:15:00,115,115
328,23/05/2022 , 00:30:00,67,67
329,23/05/2022 , 00:45:00,40,40
330,23/05/2022 , 01:00:00,26,26
331,23/05/2022 , 01:15:00,17,17
332,23/05/2022 , 01:30:00,14,14
333,23/05/2022 , 01:45:00,12,12
334,23/05/2022 , 02:00:00,12,12
335,23/05/2022 , 02:15:00,13,13
336,23/05/2022 , 02:30:00,16,16
337,23/05/2022 , 02:45:00,23,23
338,23/05/2022 , 03:00:00,36,36
339,23/05/2022 , 03:15:00,57,57
340,23/05/2022 , 03:30:00,98,98
341,23/05/2022 , 03:45:00,161,161
342,23/05/2022 , 04:00:00,266,266
343,23/05/2022 , 04:15:00,427,427
344,23/05/2022 , 04:30:00,638,638
345,23/05/2022 , 04:45:00,894,894
346,23/05/2022 , 05:00:00,1182,1182
347,23/05/2022 , 05:15:00,1487,1487
348,23/05/2022 , 05:30:00,1813,1813
349,23/05/2022 , 05:45:00,3187,3187
350,23/05/2022 , 06:00:00,2311,2311
351,23/05/2022 , 06:15:00,2545,2545
352,23/05/2022 , 06:30:00,2780,2780
353,23/05/2022 , 06:45:00,4486,4486
354,23/05/2022 , 07:00:00,12825,12825
355,23/05/2022 , 07:15:00,14438,14438
356,23/05/2022 , 07:30:00,16055,16055
357,23/05/2022 , 07:45:00,17702,17702
358,23/05/2022 , 08:00:00,19358,19358
359,23/05/2022 , 08:15:00,21076,21076
360,23/05/2022 , 08:30:00,22826,22826
361,23/05/2022 , 08:45:00,24401,24401
362,23/05/2022 , 09:00:00,25590,25590
363,23/05/2022 , 09:15:00,27638,27638
364,23/05/2022 , 09:30:00,29274,29274
365,23/05/2022 , 09:45:00,30827,30827
366,23/05/2022 , 10:00:00,32228,32228
367,23/05/2022 , 10:15:00,33653,33653
