"Site","DateTime","PT1Q","PT2Q","MeanDischarge"
"FRCH",2019-07-16 20:00:00,165.929859022229,168.838800727965,167.384329875097
"FRCH",2019-07-16 20:15:00,173.372240037989,172.381497915863,172.876868976926
"FRCH",2019-07-16 20:30:00,169.651049530109,170.610149321914,170.130599426011
"FRCH",2019-07-16 20:45:00,171.511644784049,172.381497915863,171.946571349956
"FRCH",2019-07-16 21:00:00,177.093430545869,175.924195103761,176.508812824815
"FRCH",2019-07-16 21:15:00,175.23283529193,174.152846509812,174.692840900871
"FRCH",2019-07-16 21:30:00,178.95402579981,177.69554369771,178.32478474876
"FRCH",2019-07-16 21:45:00,177.093430545869,179.466892291659,178.280161418764
"FRCH",2019-07-16 22:00:00,177.093430545869,177.69554369771,177.39448712179
"FRCH",2019-07-16 22:15:00,180.81462105375,179.466892291659,180.140756672704
"FRCH",2019-07-16 22:30:00,180.81462105375,177.69554369771,179.25508237573
"FRCH",2019-07-16 22:45:00,182.67521630769,183.009589479557,182.842402893624
"FRCH",2019-07-16 23:00:00,182.67521630769,183.009589479557,182.842402893624
"FRCH",2019-07-16 23:15:00,180.81462105375,177.69554369771,179.25508237573
"FRCH",2019-07-16 23:30:00,182.67521630769,179.466892291659,181.071054299674
"FRCH",2019-07-16 23:45:00,182.67521630769,179.466892291659,181.071054299674
"FRCH",2019-07-17 00:00:00,178.95402579981,174.152846509812,176.553436154811
"FRCH",2019-07-17 00:15:00,178.95402579981,179.466892291659,179.210459045734
"FRCH",2019-07-17 00:30:00,180.81462105375,179.466892291659,180.140756672704
"FRCH",2019-07-17 00:45:00,182.67521630769,179.466892291659,181.071054299674
"FRCH",2019-07-17 01:00:00,182.67521630769,183.009589479557,182.842402893624
"FRCH",2019-07-17 01:15:00,180.81462105375,181.238240885608,181.026430969679
"FRCH",2019-07-17 01:30:00,178.95402579981,181.238240885608,180.096133342709
"FRCH",2019-07-17 01:45:00,178.95402579981,181.238240885608,180.096133342709
"FRCH",2019-07-17 02:00:00,182.67521630769,181.238240885608,181.956728596649
"FRCH",2019-07-17 02:15:00,180.81462105375,179.466892291659,180.140756672704
"FRCH",2019-07-17 02:30:00,180.81462105375,179.466892291659,180.140756672704
"FRCH",2019-07-17 02:45:00,180.81462105375,181.238240885608,181.026430969679
"FRCH",2019-07-17 03:00:00,177.093430545869,179.466892291659,178.280161418764
"FRCH",2019-07-17 03:15:00,178.95402579981,177.69554369771,178.32478474876
"FRCH",2019-07-17 03:30:00,180.81462105375,177.69554369771,179.25508237573
"FRCH",2019-07-17 03:45:00,178.95402579981,179.466892291659,179.210459045734
"FRCH",2019-07-17 04:00:00,175.23283529193,175.924195103761,175.578515197845
"FRCH",2019-07-17 04:15:00,180.81462105375,179.466892291659,180.140756672704
"FRCH",2019-07-17 04:30:00,178.95402579981,175.924195103761,177.439110451785
"FRCH",2019-07-17 04:45:00,180.81462105375,179.466892291659,180.140756672704
"FRCH",2019-07-17 05:00:00,178.95402579981,175.924195103761,177.439110451785
"FRCH",2019-07-17 05:15:00,175.23283529193,175.924195103761,175.578515197845
"FRCH",2019-07-17 05:30:00,171.511644784049,177.69554369771,174.60359424088
"FRCH",2019-07-17 05:45:00,177.093430545869,177.69554369771,177.39448712179
"FRCH",2019-07-17 06:00:00,175.23283529193,175.924195103761,175.578515197845
"FRCH",2019-07-17 06:15:00,178.95402579981,177.69554369771,178.32478474876
"FRCH",2019-07-17 06:30:00,178.95402579981,174.152846509812,176.553436154811
"FRCH",2019-07-17 06:45:00,175.23283529193,174.152846509812,174.692840900871
"FRCH",2019-07-17 07:00:00,173.372240037989,174.152846509812,173.762543273901
"FRCH",2019-07-17 07:15:00,175.23283529193,174.152846509812,174.692840900871
"FRCH",2019-07-17 07:30:00,175.23283529193,172.381497915863,173.807166603896
"FRCH",2019-07-17 07:45:00,173.372240037989,174.152846509812,173.762543273901
"FRCH",2019-07-17 08:00:00,173.372240037989,172.381497915863,172.876868976926
"FRCH",2019-07-17 08:15:00,169.651049530109,167.067452134015,168.359250832062
"FRCH",2019-07-17 08:30:00,165.929859022229,167.067452134015,166.498655578122
"FRCH",2019-07-17 08:45:00,169.651049530109,170.610149321914,170.130599426011
"FRCH",2019-07-17 09:00:00,169.651049530109,170.610149321914,170.130599426011
"FRCH",2019-07-17 09:15:00,171.511644784049,168.838800727965,170.175222756007
"FRCH",2019-07-17 09:30:00,164.069263768289,174.152846509812,169.11105513905
"FRCH",2019-07-17 09:45:00,167.790454276169,168.838800727965,168.314627502067
"FRCH",2019-07-17 10:00:00,165.929859022229,168.838800727965,167.384329875097
"FRCH",2019-07-17 10:15:00,171.511644784049,168.838800727965,170.175222756007
"FRCH",2019-07-17 10:30:00,171.511644784049,170.610149321914,171.060897052981
"FRCH",2019-07-17 10:45:00,165.929859022229,172.381497915863,169.155678469046
"FRCH",2019-07-17 11:00:00,173.372240037989,168.838800727965,171.105520382977
"FRCH",2019-07-17 11:15:00,169.651049530109,168.838800727965,169.244925129037
"FRCH",2019-07-17 11:30:00,171.511644784049,170.610149321914,171.060897052981
"FRCH",2019-07-17 11:45:00,165.929859022229,168.838800727965,167.384329875097
"FRCH",2019-07-17 12:00:00,169.651049530109,170.610149321914,170.130599426011
"FRCH",2019-07-17 12:15:00,167.790454276169,167.067452134015,167.428953205092
"FRCH",2019-07-17 12:30:00,165.929859022229,165.296103540066,165.612981281148
"FRCH",2019-07-17 12:45:00,167.790454276169,165.296103540066,166.543278908118
"FRCH",2019-07-17 13:00:00,165.929859022229,165.296103540066,165.612981281148
"FRCH",2019-07-17 13:15:00,167.790454276169,167.067452134015,167.428953205092
"FRCH",2019-07-17 13:30:00,171.511644784049,167.067452134015,169.289548459032
"FRCH",2019-07-17 13:45:00,169.651049530109,168.838800727965,169.244925129037
"FRCH",2019-07-17 14:00:00,169.651049530109,165.296103540066,167.473576535088
"FRCH",2019-07-17 14:15:00,169.651049530109,167.067452134015,168.359250832062
"FRCH",2019-07-17 14:30:00,167.790454276169,167.067452134015,167.428953205092
"FRCH",2019-07-17 14:45:00,165.929859022229,168.838800727965,167.384329875097
"FRCH",2019-07-17 15:00:00,165.929859022229,161.753406352168,163.841632687199
"FRCH",2019-07-17 15:15:00,164.069263768289,165.296103540066,164.682683654178
"FRCH",2019-07-17 15:30:00,169.651049530109,168.838800727965,169.244925129037
"FRCH",2019-07-17 15:45:00,173.372240037989,167.067452134015,170.219846086002
"FRCH",2019-07-17 16:00:00,169.651049530109,170.610149321914,170.130599426011
"FRCH",2019-07-17 16:15:00,167.790454276169,165.296103540066,166.543278908118
"FRCH",2019-07-17 16:30:00,162.208668514349,163.524754946117,162.866711730233
"FRCH",2019-07-17 16:45:00,167.790454276169,167.067452134015,167.428953205092
"FRCH",2019-07-17 17:00:00,162.208668514349,165.296103540066,163.752386027207
"FRCH",2019-07-17 17:15:00,164.069263768289,163.524754946117,163.797009357203
"FRCH",2019-07-17 17:30:00,171.511644784049,167.067452134015,169.289548459032
"FRCH",2019-07-17 17:45:00,165.929859022229,165.296103540066,165.612981281148
"FRCH",2019-07-17 18:00:00,167.790454276169,163.524754946117,165.657604611143
"FRCH",2019-07-17 18:15:00,167.790454276169,165.296103540066,166.543278908118
"FRCH",2019-07-17 18:30:00,165.929859022229,163.524754946117,164.727306984173
"FRCH",2019-07-17 18:45:00,162.208668514349,163.524754946117,162.866711730233
"FRCH",2019-07-17 19:00:00,160.348073260409,163.524754946117,161.936414103263
"FRCH",2019-07-17 19:15:00,162.208668514349,161.753406352168,161.981037433258
"FRCH",2019-07-17 19:30:00,165.929859022229,167.067452134015,166.498655578122
"FRCH",2019-07-17 19:45:00,165.929859022229,167.067452134015,166.498655578122
"FRCH",2019-07-17 20:00:00,169.651049530109,170.610149321914,170.130599426011
"FRCH",2019-07-17 20:15:00,173.372240037989,172.381497915863,172.876868976926
"FRCH",2019-07-17 20:30:00,165.929859022229,172.381497915863,169.155678469046
"FRCH",2019-07-17 20:45:00,171.511644784049,174.152846509812,172.832245646931
"FRCH",2019-07-17 21:00:00,173.372240037989,174.152846509812,173.762543273901
"FRCH",2019-07-17 21:15:00,173.372240037989,174.152846509812,173.762543273901
"FRCH",2019-07-17 21:30:00,175.23283529193,174.152846509812,174.692840900871
"FRCH",2019-07-17 21:45:00,173.372240037989,175.924195103761,174.648217570875
"FRCH",2019-07-17 22:00:00,173.372240037989,174.152846509812,173.762543273901
"FRCH",2019-07-17 22:15:00,169.651049530109,174.152846509812,171.90194801996
"FRCH",2019-07-17 22:30:00,171.511644784049,174.152846509812,172.832245646931
"FRCH",2019-07-17 22:45:00,169.651049530109,170.610149321914,170.130599426011
"FRCH",2019-07-17 23:00:00,165.929859022229,172.381497915863,169.155678469046
"FRCH",2019-07-17 23:15:00,165.929859022229,167.067452134015,166.498655578122
"FRCH",2019-07-17 23:30:00,165.929859022229,168.838800727965,167.384329875097
"FRCH",2019-07-17 23:45:00,162.208668514349,167.067452134015,164.638060324182
"FRCH",2019-07-18 00:00:00,162.208668514349,163.524754946117,162.866711730233
"FRCH",2019-07-18 00:15:00,167.790454276169,167.067452134015,167.428953205092
"FRCH",2019-07-18 00:30:00,164.069263768289,165.296103540066,164.682683654178
"FRCH",2019-07-18 00:45:00,164.069263768289,165.296103540066,164.682683654178
"FRCH",2019-07-18 01:00:00,162.208668514349,167.067452134015,164.638060324182
"FRCH",2019-07-18 01:15:00,156.626882752528,159.982057758219,158.304470255374
"FRCH",2019-07-18 01:30:00,162.208668514349,159.982057758219,161.095363136284
"FRCH",2019-07-18 01:45:00,162.208668514349,159.982057758219,161.095363136284
"FRCH",2019-07-18 02:00:00,158.487478006468,159.982057758219,159.234767882344
"FRCH",2019-07-18 02:15:00,158.487478006468,159.982057758219,159.234767882344
"FRCH",2019-07-18 02:30:00,154.766287498588,156.439360570321,155.602824034454
"FRCH",2019-07-18 02:45:00,154.766287498588,154.668011976372,154.71714973748
"FRCH",2019-07-18 03:00:00,154.766287498588,154.668011976372,154.71714973748
"FRCH",2019-07-18 03:15:00,152.905692244648,156.439360570321,154.672526407484
"FRCH",2019-07-18 03:30:00,151.045096990708,152.896663382423,151.970880186565
"FRCH",2019-07-18 03:45:00,152.905692244648,152.896663382423,152.901177813535
"FRCH",2019-07-18 04:00:00,151.045096990708,152.896663382423,151.970880186565
"FRCH",2019-07-18 04:15:00,147.323906482828,151.125314788473,149.224610635651
"FRCH",2019-07-18 04:30:00,149.184501736768,151.125314788473,150.154908262621
"FRCH",2019-07-18 04:45:00,149.184501736768,151.125314788473,150.154908262621
"FRCH",2019-07-18 05:00:00,149.184501736768,151.125314788473,150.154908262621
"FRCH",2019-07-18 05:15:00,151.045096990708,154.668011976372,152.85655448354
"FRCH",2019-07-18 05:30:00,147.323906482828,149.353966194524,148.338936338676
"FRCH",2019-07-18 05:45:00,149.184501736768,151.125314788473,150.154908262621
"FRCH",2019-07-18 06:00:00,145.463311228888,147.582617600575,146.522964414731
"FRCH",2019-07-18 06:15:00,145.463311228888,147.582617600575,146.522964414731
"FRCH",2019-07-18 06:30:00,141.742120721007,147.582617600575,144.662369160791
"FRCH",2019-07-18 06:45:00,145.463311228888,147.582617600575,146.522964414731
"FRCH",2019-07-18 07:00:00,145.463311228888,147.582617600575,146.522964414731
"FRCH",2019-07-18 07:15:00,143.602715974948,147.582617600575,145.592666787761
"FRCH",2019-07-18 07:30:00,141.742120721007,144.039920412677,142.891020566842
"FRCH",2019-07-18 07:45:00,141.742120721007,144.039920412677,142.891020566842
"FRCH",2019-07-18 08:00:00,141.742120721007,147.582617600575,144.662369160791
"FRCH",2019-07-18 08:15:00,143.602715974948,147.582617600575,145.592666787761
"FRCH",2019-07-18 08:30:00,139.881525467067,144.039920412677,141.960722939872
"FRCH",2019-07-18 08:45:00,139.881525467067,147.582617600575,143.732071533821
"FRCH",2019-07-18 09:00:00,143.602715974948,142.268571818728,142.935643896838
"FRCH",2019-07-18 09:15:00,143.602715974948,145.811269006626,144.706992490787
"FRCH",2019-07-18 09:30:00,139.881525467067,142.268571818728,141.075048642898
"FRCH",2019-07-18 09:45:00,138.020930213127,142.268571818728,140.144751015928
"FRCH",2019-07-18 10:00:00,139.881525467067,142.268571818728,141.075048642898
"FRCH",2019-07-18 10:15:00,134.299739705247,140.497223224779,137.398481465013
"FRCH",2019-07-18 10:30:00,136.160334959187,136.954526036881,136.557430498034
"FRCH",2019-07-18 10:45:00,138.020930213127,138.72587463083,138.373402421978
"FRCH",2019-07-18 11:00:00,130.578549197367,140.497223224779,135.537886211073
"FRCH",2019-07-18 11:15:00,136.160334959187,140.497223224779,138.328779091983
"FRCH",2019-07-18 11:30:00,134.299739705247,142.268571818728,138.284155761987
"FRCH",2019-07-18 11:45:00,136.160334959187,138.72587463083,137.443104795008
"FRCH",2019-07-18 12:00:00,132.439144451307,135.183177442932,133.811160947119
"FRCH",2019-07-18 12:15:00,132.439144451307,136.954526036881,134.696835244094
"FRCH",2019-07-18 12:30:00,134.299739705247,136.954526036881,135.627132871064
"FRCH",2019-07-18 12:45:00,134.299739705247,135.183177442932,134.741458574089
"FRCH",2019-07-18 13:00:00,134.299739705247,136.954526036881,135.627132871064
"FRCH",2019-07-18 13:15:00,136.160334959187,136.954526036881,136.557430498034
"FRCH",2019-07-18 13:30:00,138.020930213127,138.72587463083,138.373402421978
"FRCH",2019-07-18 13:45:00,132.439144451307,135.183177442932,133.811160947119
"FRCH",2019-07-18 14:00:00,138.020930213127,136.954526036881,137.487728125004
"FRCH",2019-07-18 14:15:00,134.299739705247,136.954526036881,135.627132871064
"FRCH",2019-07-18 14:30:00,138.020930213127,138.72587463083,138.373402421978
"FRCH",2019-07-18 14:45:00,136.160334959187,138.72587463083,137.443104795008
"FRCH",2019-07-18 15:00:00,134.299739705247,136.954526036881,135.627132871064
"FRCH",2019-07-18 15:15:00,134.299739705247,135.183177442932,134.741458574089
"FRCH",2019-07-18 15:30:00,134.299739705247,136.954526036881,135.627132871064
"FRCH",2019-07-18 15:45:00,138.020930213127,142.268571818728,140.144751015928
"FRCH",2019-07-18 16:00:00,139.881525467067,142.268571818728,141.075048642898
"FRCH",2019-07-18 16:15:00,139.881525467067,140.497223224779,140.189374345923
"FRCH",2019-07-18 16:30:00,136.160334959187,144.039920412677,140.100127685932
"FRCH",2019-07-18 16:45:00,136.160334959187,142.268571818728,139.214453388958
"FRCH",2019-07-18 17:00:00,139.881525467067,142.268571818728,141.075048642898
"FRCH",2019-07-18 17:15:00,136.160334959187,138.72587463083,137.443104795008
"FRCH",2019-07-18 17:30:00,139.881525467067,140.497223224779,140.189374345923
"FRCH",2019-07-18 17:45:00,141.742120721007,140.497223224779,141.119671972893
"FRCH",2019-07-18 18:00:00,139.881525467067,140.497223224779,140.189374345923
"FRCH",2019-07-18 18:15:00,143.602715974948,145.811269006626,144.706992490787
"FRCH",2019-07-18 18:30:00,139.881525467067,144.039920412677,141.960722939872
"FRCH",2019-07-18 18:45:00,139.881525467067,142.268571818728,141.075048642898
"FRCH",2019-07-18 19:00:00,132.439144451307,136.954526036881,134.696835244094
"FRCH",2019-07-18 19:15:00,134.299739705247,138.72587463083,136.512807168038
"FRCH",2019-07-18 19:30:00,136.160334959187,136.954526036881,136.557430498034
"FRCH",2019-07-18 19:45:00,138.020930213127,140.497223224779,139.259076718953
"FRCH",2019-07-18 20:00:00,138.020930213127,136.954526036881,137.487728125004
"FRCH",2019-07-18 20:15:00,139.881525467067,144.039920412677,141.960722939872
"FRCH",2019-07-18 20:30:00,139.881525467067,144.039920412677,141.960722939872
"FRCH",2019-07-18 20:45:00,141.742120721007,144.039920412677,142.891020566842
"FRCH",2019-07-18 21:00:00,141.742120721007,144.039920412677,142.891020566842
"FRCH",2019-07-18 21:15:00,143.602715974948,147.582617600575,145.592666787761
"FRCH",2019-07-18 21:30:00,141.742120721007,147.582617600575,144.662369160791
"FRCH",2019-07-18 21:45:00,147.323906482828,147.582617600575,147.453262041702
"FRCH",2019-07-18 22:00:00,145.463311228888,145.811269006626,145.637290117757
"FRCH",2019-07-18 22:15:00,139.881525467067,145.811269006626,142.846397236847
"FRCH",2019-07-18 22:30:00,145.463311228888,147.582617600575,146.522964414731
"FRCH",2019-07-18 22:45:00,147.323906482828,151.125314788473,149.224610635651
"FRCH",2019-07-18 23:00:00,147.323906482828,149.353966194524,148.338936338676
"FRCH",2019-07-18 23:15:00,141.742120721007,147.582617600575,144.662369160791
"FRCH",2019-07-18 23:30:00,141.742120721007,145.811269006626,143.776694863817
"FRCH",2019-07-18 23:45:00,147.323906482828,147.582617600575,147.453262041702
"FRCH",2019-07-19 00:00:00,143.602715974948,147.582617600575,145.592666787761
"FRCH",2019-07-19 00:15:00,139.881525467067,145.811269006626,142.846397236847
"FRCH",2019-07-19 00:30:00,143.602715974948,144.039920412677,143.821318193812
"FRCH",2019-07-19 00:45:00,143.602715974948,145.811269006626,144.706992490787
"FRCH",2019-07-19 01:00:00,145.463311228888,145.811269006626,145.637290117757
"FRCH",2019-07-19 01:15:00,147.323906482828,149.353966194524,148.338936338676
"FRCH",2019-07-19 01:30:00,145.463311228888,149.353966194524,147.408638711706
"FRCH",2019-07-19 01:45:00,139.881525467067,145.811269006626,142.846397236847
"FRCH",2019-07-19 02:00:00,139.881525467067,144.039920412677,141.960722939872
"FRCH",2019-07-19 02:15:00,139.881525467067,145.811269006626,142.846397236847
"FRCH",2019-07-19 02:30:00,141.742120721007,142.268571818728,142.005346269868
"FRCH",2019-07-19 02:45:00,139.881525467067,142.268571818728,141.075048642898
"FRCH",2019-07-19 03:00:00,141.742120721007,142.268571818728,142.005346269868
"FRCH",2019-07-19 03:15:00,143.602715974948,142.268571818728,142.935643896838
"FRCH",2019-07-19 03:30:00,145.463311228888,145.811269006626,145.637290117757
"FRCH",2019-07-19 03:45:00,147.323906482828,145.811269006626,146.567587744727
"FRCH",2019-07-19 04:00:00,143.602715974948,149.353966194524,146.478341084736
"FRCH",2019-07-19 04:15:00,145.463311228888,149.353966194524,147.408638711706
"FRCH",2019-07-19 04:30:00,147.323906482828,149.353966194524,148.338936338676
"FRCH",2019-07-19 04:45:00,147.323906482828,149.353966194524,148.338936338676
"FRCH",2019-07-19 05:00:00,145.463311228888,151.125314788473,148.294313008681
"FRCH",2019-07-19 05:15:00,143.602715974948,149.353966194524,146.478341084736
"FRCH",2019-07-19 05:30:00,145.463311228888,149.353966194524,147.408638711706
"FRCH",2019-07-19 05:45:00,139.881525467067,147.582617600575,143.732071533821
"FRCH",2019-07-19 06:00:00,143.602715974948,152.896663382423,148.249689678685
