"Site","DateTime","MeanDischarge","day"
"VAUL",2019-10-01 21:30:00,107.960882919154,2019-10-01
"VAUL",2019-10-01 21:45:00,108.362224491344,2019-10-01
"VAUL",2019-10-01 22:00:00,107.960882919154,2019-10-01
"VAUL",2019-10-01 22:15:00,108.362224491344,2019-10-01
"VAUL",2019-10-01 22:30:00,108.362224491344,2019-10-01
"VAUL",2019-10-01 22:45:00,108.362224491344,2019-10-01
"VAUL",2019-10-01 23:00:00,107.960882919154,2019-10-01
"VAUL",2019-10-01 23:15:00,108.161553705249,2019-10-01
"VAUL",2019-10-01 23:30:00,108.362224491344,2019-10-01
"VAUL",2019-10-01 23:45:00,107.960882919154,2019-10-01
"VAUL",2019-10-02 00:00:00,108.362224491344,2019-10-02
"VAUL",2019-10-02 00:15:00,107.960882919154,2019-10-02
"VAUL",2019-10-02 00:30:00,108.362224491344,2019-10-02
"VAUL",2019-10-02 00:45:00,108.763566063534,2019-10-02
"VAUL",2019-10-02 01:00:00,108.763566063534,2019-10-02
"VAUL",2019-10-02 01:15:00,108.763566063534,2019-10-02
"VAUL",2019-10-02 01:30:00,108.763566063534,2019-10-02
"VAUL",2019-10-02 01:45:00,108.763566063534,2019-10-02
"VAUL",2019-10-02 02:00:00,108.964236849629,2019-10-02
"VAUL",2019-10-02 02:15:00,108.562895277439,2019-10-02
"VAUL",2019-10-02 02:30:00,109.164907635724,2019-10-02
"VAUL",2019-10-02 02:45:00,109.365578421819,2019-10-02
"VAUL",2019-10-02 03:00:00,109.365578421819,2019-10-02
"VAUL",2019-10-02 03:15:00,109.365578421819,2019-10-02
"VAUL",2019-10-02 03:30:00,109.967590780105,2019-10-02
"VAUL",2019-10-02 03:45:00,110.1682615662,2019-10-02
"VAUL",2019-10-02 04:00:00,110.56960313839,2019-10-02
"VAUL",2019-10-02 04:15:00,110.97094471058,2019-10-02
"VAUL",2019-10-02 04:30:00,110.97094471058,2019-10-02
"VAUL",2019-10-02 04:45:00,111.37228628277,2019-10-02
"VAUL",2019-10-02 05:00:00,111.974298641055,2019-10-02
"VAUL",2019-10-02 05:15:00,112.375640213246,2019-10-02
"VAUL",2019-10-02 05:30:00,112.977652571531,2019-10-02
"VAUL",2019-10-02 05:45:00,113.579664929816,2019-10-02
"VAUL",2019-10-02 06:00:00,113.981006502006,2019-10-02
"VAUL",2019-10-02 06:15:00,114.181677288101,2019-10-02
"VAUL",2019-10-02 06:30:00,114.583018860291,2019-10-02
"VAUL",2019-10-02 06:45:00,115.385702004672,2019-10-02
"VAUL",2019-10-02 07:00:00,115.987714362957,2019-10-02
"VAUL",2019-10-02 07:15:00,116.589726721242,2019-10-02
"VAUL",2019-10-02 07:30:00,117.392409865623,2019-10-02
"VAUL",2019-10-02 07:45:00,117.994422223908,2019-10-02
"VAUL",2019-10-02 08:00:00,118.195093010003,2019-10-02
"VAUL",2019-10-02 08:15:00,119.198446940478,2019-10-02
"VAUL",2019-10-02 08:30:00,119.399117726573,2019-10-02
"VAUL",2019-10-02 08:45:00,120.603142443144,2019-10-02
"VAUL",2019-10-02 09:00:00,121.606496373619,2019-10-02
"VAUL",2019-10-02 09:15:00,122.208508731905,2019-10-02
"VAUL",2019-10-02 09:30:00,122.007837945809,2019-10-02
"VAUL",2019-10-02 09:45:00,123.412533448475,2019-10-02
"VAUL",2019-10-02 10:00:00,124.215216592855,2019-10-02
"VAUL",2019-10-02 10:15:00,124.817228951141,2019-10-02
"VAUL",2019-10-02 10:30:00,126.221924453806,2019-10-02
"VAUL",2019-10-02 10:45:00,126.823936812091,2019-10-02
"VAUL",2019-10-02 11:00:00,128.027961528662,2019-10-02
"VAUL",2019-10-02 11:15:00,129.031315459137,2019-10-02
"VAUL",2019-10-02 11:30:00,129.633327817423,2019-10-02
"VAUL",2019-10-02 11:45:00,130.235340175708,2019-10-02
"VAUL",2019-10-02 12:00:00,131.439364892278,2019-10-02
"VAUL",2019-10-02 12:15:00,132.442718822754,2019-10-02
"VAUL",2019-10-02 12:30:00,133.044731181039,2019-10-02
"VAUL",2019-10-02 12:45:00,134.048085111514,2019-10-02
"VAUL",2019-10-02 13:00:00,134.449426683705,2019-10-02
"VAUL",2019-10-02 13:15:00,135.653451400275,2019-10-02
"VAUL",2019-10-02 13:30:00,135.85412218637,2019-10-02
"VAUL",2019-10-02 13:45:00,137.459488475131,2019-10-02
"VAUL",2019-10-02 14:00:00,138.061500833416,2019-10-02
"VAUL",2019-10-02 14:15:00,138.663513191701,2019-10-02
"VAUL",2019-10-02 14:30:00,139.666867122177,2019-10-02
"VAUL",2019-10-02 14:45:00,141.071562624842,2019-10-02
"VAUL",2019-10-02 15:00:00,141.673574983127,2019-10-02
"VAUL",2019-10-02 15:15:00,143.078270485793,2019-10-02
"VAUL",2019-10-02 15:30:00,144.081624416268,2019-10-02
"VAUL",2019-10-02 15:45:00,145.486319918934,2019-10-02
"VAUL",2019-10-02 16:00:00,146.8910154216,2019-10-02
"VAUL",2019-10-02 16:15:00,147.29235699379,2019-10-02
"VAUL",2019-10-02 16:30:00,148.49638171036,2019-10-02
"VAUL",2019-10-02 16:45:00,149.700406426931,2019-10-02
"VAUL",2019-10-02 17:00:00,150.302418785216,2019-10-02
"VAUL",2019-10-02 17:15:00,150.703760357406,2019-10-02
"VAUL",2019-10-02 17:30:00,152.309126646167,2019-10-02
"VAUL",2019-10-02 17:45:00,153.312480576642,2019-10-02
"VAUL",2019-10-02 18:00:00,154.315834507118,2019-10-02
"VAUL",2019-10-02 18:15:00,154.717176079308,2019-10-02
"VAUL",2019-10-02 18:30:00,156.121871581973,2019-10-02
"VAUL",2019-10-02 18:45:00,157.125225512449,2019-10-02
"VAUL",2019-10-02 19:00:00,158.128579442924,2019-10-02
"VAUL",2019-10-02 19:15:00,158.730591801209,2019-10-02
"VAUL",2019-10-02 19:30:00,159.733945731685,2019-10-02
"VAUL",2019-10-02 19:45:00,161.13864123435,2019-10-02
"VAUL",2019-10-02 20:00:00,161.941324378731,2019-10-02
"VAUL",2019-10-02 20:15:00,162.744007523111,2019-10-02
"VAUL",2019-10-02 20:30:00,163.546690667491,2019-10-02
"VAUL",2019-10-02 20:45:00,164.750715384062,2019-10-02
"VAUL",2019-10-02 21:00:00,165.553398528442,2019-10-02
"VAUL",2019-10-02 21:15:00,166.356081672822,2019-10-02
"VAUL",2019-10-02 21:30:00,166.958094031108,2019-10-02
"VAUL",2019-10-02 21:45:00,167.158764817203,2019-10-02
"VAUL",2019-10-02 22:00:00,168.162118747678,2019-10-02
"VAUL",2019-10-02 22:15:00,169.165472678154,2019-10-02
"VAUL",2019-10-02 22:30:00,169.767485036439,2019-10-02
"VAUL",2019-10-02 22:45:00,169.566814250344,2019-10-02
"VAUL",2019-10-02 23:00:00,171.172180539104,2019-10-02
"VAUL",2019-10-02 23:15:00,171.372851325199,2019-10-02
"VAUL",2019-10-02 23:30:00,170.971509753009,2019-10-02
"VAUL",2019-10-02 23:45:00,171.372851325199,2019-10-02
"VAUL",2019-10-03 00:00:00,171.573522111295,2019-10-03
"VAUL",2019-10-03 00:15:00,171.372851325199,2019-10-03
"VAUL",2019-10-03 00:30:00,171.974863683485,2019-10-03
"VAUL",2019-10-03 00:45:00,171.974863683485,2019-10-03
"VAUL",2019-10-03 01:00:00,171.974863683485,2019-10-03
"VAUL",2019-10-03 01:15:00,171.77419289739,2019-10-03
"VAUL",2019-10-03 01:30:00,171.974863683485,2019-10-03
"VAUL",2019-10-03 01:45:00,172.376205255675,2019-10-03
"VAUL",2019-10-03 02:00:00,172.376205255675,2019-10-03
"VAUL",2019-10-03 02:15:00,172.97821761396,2019-10-03
"VAUL",2019-10-03 02:30:00,171.974863683485,2019-10-03
"VAUL",2019-10-03 02:45:00,171.974863683485,2019-10-03
"VAUL",2019-10-03 03:00:00,171.172180539104,2019-10-03
"VAUL",2019-10-03 03:15:00,172.376205255675,2019-10-03
"VAUL",2019-10-03 03:30:00,171.974863683485,2019-10-03
"VAUL",2019-10-03 03:45:00,171.573522111295,2019-10-03
"VAUL",2019-10-03 04:00:00,171.372851325199,2019-10-03
"VAUL",2019-10-03 04:15:00,170.770838966914,2019-10-03
"VAUL",2019-10-03 04:30:00,170.770838966914,2019-10-03
"VAUL",2019-10-03 04:45:00,170.369497394724,2019-10-03
"VAUL",2019-10-03 05:00:00,170.369497394724,2019-10-03
"VAUL",2019-10-03 05:15:00,170.570168180819,2019-10-03
"VAUL",2019-10-03 05:30:00,169.566814250344,2019-10-03
"VAUL",2019-10-03 05:45:00,169.165472678154,2019-10-03
"VAUL",2019-10-03 06:00:00,169.165472678154,2019-10-03
"VAUL",2019-10-03 06:15:00,168.964801892059,2019-10-03
"VAUL",2019-10-03 06:30:00,168.162118747678,2019-10-03
"VAUL",2019-10-03 06:45:00,167.359435603298,2019-10-03
"VAUL",2019-10-03 07:00:00,166.757423245013,2019-10-03
"VAUL",2019-10-03 07:15:00,166.757423245013,2019-10-03
"VAUL",2019-10-03 07:30:00,166.556752458918,2019-10-03
"VAUL",2019-10-03 07:45:00,165.954740100632,2019-10-03
"VAUL",2019-10-03 08:00:00,165.352727742347,2019-10-03
"VAUL",2019-10-03 08:15:00,165.152056956252,2019-10-03
"VAUL",2019-10-03 08:30:00,164.750715384062,2019-10-03
"VAUL",2019-10-03 08:45:00,164.148703025777,2019-10-03
"VAUL",2019-10-03 09:00:00,163.948032239681,2019-10-03
"VAUL",2019-10-03 09:15:00,163.145349095301,2019-10-03
"VAUL",2019-10-03 09:30:00,162.744007523111,2019-10-03
"VAUL",2019-10-03 09:45:00,162.543336737016,2019-10-03
"VAUL",2019-10-03 10:00:00,162.342665950921,2019-10-03
"VAUL",2019-10-03 10:15:00,161.941324378731,2019-10-03
"VAUL",2019-10-03 10:30:00,161.941324378731,2019-10-03
"VAUL",2019-10-03 10:45:00,161.339312020445,2019-10-03
"VAUL",2019-10-03 11:00:00,161.539982806541,2019-10-03
"VAUL",2019-10-03 11:15:00,160.937970448255,2019-10-03
"VAUL",2019-10-03 11:30:00,160.33595808997,2019-10-03
"VAUL",2019-10-03 11:45:00,160.937970448255,2019-10-03
"VAUL",2019-10-03 12:00:00,160.135287303875,2019-10-03
"VAUL",2019-10-03 12:15:00,159.1319333734,2019-10-03
"VAUL",2019-10-03 12:30:00,159.332604159495,2019-10-03
"VAUL",2019-10-03 12:45:00,158.931262587304,2019-10-03
"VAUL",2019-10-03 13:00:00,158.730591801209,2019-10-03
"VAUL",2019-10-03 13:15:00,158.529921015114,2019-10-03
"VAUL",2019-10-03 13:30:00,157.927908656829,2019-10-03
"VAUL",2019-10-03 13:45:00,157.325896298544,2019-10-03
"VAUL",2019-10-03 14:00:00,157.325896298544,2019-10-03
"VAUL",2019-10-03 14:15:00,156.723883940259,2019-10-03
"VAUL",2019-10-03 14:30:00,156.523213154163,2019-10-03
"VAUL",2019-10-03 14:45:00,156.924554726354,2019-10-03
"VAUL",2019-10-03 15:00:00,156.322542368068,2019-10-03
"VAUL",2019-10-03 15:15:00,156.121871581973,2019-10-03
"VAUL",2019-10-03 15:30:00,155.118517651498,2019-10-03
"VAUL",2019-10-03 15:45:00,155.319188437593,2019-10-03
"VAUL",2019-10-03 16:00:00,154.516505293213,2019-10-03
"VAUL",2019-10-03 16:15:00,154.717176079308,2019-10-03
"VAUL",2019-10-03 16:30:00,154.917846865403,2019-10-03
"VAUL",2019-10-03 16:45:00,154.315834507118,2019-10-03
"VAUL",2019-10-03 17:00:00,154.315834507118,2019-10-03
"VAUL",2019-10-03 17:15:00,153.513151362737,2019-10-03
"VAUL",2019-10-03 17:30:00,153.713822148832,2019-10-03
"VAUL",2019-10-03 17:45:00,153.513151362737,2019-10-03
"VAUL",2019-10-03 18:00:00,153.111809790547,2019-10-03
"VAUL",2019-10-03 18:15:00,153.111809790547,2019-10-03
"VAUL",2019-10-03 18:30:00,153.312480576642,2019-10-03
"VAUL",2019-10-03 18:45:00,152.309126646167,2019-10-03
"VAUL",2019-10-03 19:00:00,152.309126646167,2019-10-03
"VAUL",2019-10-03 19:15:00,151.907785073977,2019-10-03
"VAUL",2019-10-03 19:30:00,152.108455860072,2019-10-03
"VAUL",2019-10-03 19:45:00,151.707114287882,2019-10-03
"VAUL",2019-10-03 20:00:00,151.105101929596,2019-10-03
"VAUL",2019-10-03 20:15:00,151.105101929596,2019-10-03
"VAUL",2019-10-03 20:30:00,150.703760357406,2019-10-03
"VAUL",2019-10-03 20:45:00,150.904431143501,2019-10-03
"VAUL",2019-10-03 21:00:00,150.101747999121,2019-10-03
"VAUL",2019-10-03 21:15:00,150.503089571311,2019-10-03
"VAUL",2019-10-03 21:30:00,150.503089571311,2019-10-03
"VAUL",2019-10-03 21:45:00,150.302418785216,2019-10-03
"VAUL",2019-10-03 22:00:00,149.499735640836,2019-10-03
"VAUL",2019-10-03 22:15:00,149.499735640836,2019-10-03
"VAUL",2019-10-03 22:30:00,149.299064854741,2019-10-03
"VAUL",2019-10-03 22:45:00,149.499735640836,2019-10-03
"VAUL",2019-10-03 23:00:00,149.098394068645,2019-10-03
"VAUL",2019-10-03 23:15:00,148.89772328255,2019-10-03
"VAUL",2019-10-03 23:30:00,148.49638171036,2019-10-03
"VAUL",2019-10-03 23:45:00,149.299064854741,2019-10-03
"VAUL",2019-10-04 00:00:00,148.49638171036,2019-10-04
"VAUL",2019-10-04 00:15:00,148.697052496455,2019-10-04
"VAUL",2019-10-04 00:30:00,148.49638171036,2019-10-04
"VAUL",2019-10-04 00:45:00,148.295710924265,2019-10-04
"VAUL",2019-10-04 01:00:00,147.69369856598,2019-10-04
"VAUL",2019-10-04 01:15:00,148.09504013817,2019-10-04
"VAUL",2019-10-04 01:30:00,147.69369856598,2019-10-04
"VAUL",2019-10-04 01:45:00,148.295710924265,2019-10-04
"VAUL",2019-10-04 02:00:00,147.69369856598,2019-10-04
"VAUL",2019-10-04 02:15:00,147.69369856598,2019-10-04
"VAUL",2019-10-04 02:30:00,147.493027779885,2019-10-04
"VAUL",2019-10-04 02:45:00,147.894369352075,2019-10-04
"VAUL",2019-10-04 03:00:00,147.69369856598,2019-10-04
"VAUL",2019-10-04 03:15:00,146.489673849409,2019-10-04
"VAUL",2019-10-04 03:30:00,146.489673849409,2019-10-04
"VAUL",2019-10-04 03:45:00,146.690344635504,2019-10-04
"VAUL",2019-10-04 04:00:00,146.088332277219,2019-10-04
"VAUL",2019-10-04 04:15:00,146.489673849409,2019-10-04
"VAUL",2019-10-04 04:30:00,145.686990705029,2019-10-04
"VAUL",2019-10-04 04:45:00,145.887661491124,2019-10-04
"VAUL",2019-10-04 05:00:00,146.088332277219,2019-10-04
"VAUL",2019-10-04 05:15:00,145.686990705029,2019-10-04
"VAUL",2019-10-04 05:30:00,145.285649132839,2019-10-04
"VAUL",2019-10-04 05:45:00,145.285649132839,2019-10-04
"VAUL",2019-10-04 06:00:00,145.686990705029,2019-10-04
"VAUL",2019-10-04 06:15:00,144.884307560649,2019-10-04
"VAUL",2019-10-04 06:30:00,145.084978346744,2019-10-04
"VAUL",2019-10-04 06:45:00,144.282295202364,2019-10-04
"VAUL",2019-10-04 07:00:00,144.884307560649,2019-10-04
"VAUL",2019-10-04 07:15:00,144.081624416268,2019-10-04
"VAUL",2019-10-04 07:30:00,144.081624416268,2019-10-04
"VAUL",2019-10-04 07:45:00,143.880953630173,2019-10-04
"VAUL",2019-10-04 08:00:00,143.680282844078,2019-10-04
"VAUL",2019-10-04 08:15:00,143.880953630173,2019-10-04
"VAUL",2019-10-04 08:30:00,143.479612057983,2019-10-04
"VAUL",2019-10-04 08:45:00,143.880953630173,2019-10-04
"VAUL",2019-10-04 09:00:00,143.078270485793,2019-10-04
"VAUL",2019-10-04 09:15:00,142.676928913603,2019-10-04
"VAUL",2019-10-04 09:30:00,142.676928913603,2019-10-04
"VAUL",2019-10-04 09:45:00,142.275587341413,2019-10-04
"VAUL",2019-10-04 10:00:00,142.275587341413,2019-10-04
"VAUL",2019-10-04 10:15:00,142.074916555318,2019-10-04
"VAUL",2019-10-04 10:30:00,142.275587341413,2019-10-04
"VAUL",2019-10-04 10:45:00,141.874245769223,2019-10-04
"VAUL",2019-10-04 11:00:00,141.874245769223,2019-10-04
"VAUL",2019-10-04 11:15:00,141.472904197032,2019-10-04
"VAUL",2019-10-04 11:30:00,141.874245769223,2019-10-04
"VAUL",2019-10-04 11:45:00,141.874245769223,2019-10-04
"VAUL",2019-10-04 12:00:00,141.272233410937,2019-10-04
"VAUL",2019-10-04 12:15:00,140.670221052652,2019-10-04
"VAUL",2019-10-04 12:30:00,141.472904197032,2019-10-04
"VAUL",2019-10-04 12:45:00,140.670221052652,2019-10-04
"VAUL",2019-10-04 13:00:00,140.469550266557,2019-10-04
"VAUL",2019-10-04 13:15:00,140.670221052652,2019-10-04
"VAUL",2019-10-04 13:30:00,140.870891838747,2019-10-04
"VAUL",2019-10-04 13:45:00,141.071562624842,2019-10-04
"VAUL",2019-10-04 14:00:00,141.472904197032,2019-10-04
"VAUL",2019-10-04 14:15:00,141.472904197032,2019-10-04
"VAUL",2019-10-04 14:30:00,142.074916555318,2019-10-04
"VAUL",2019-10-04 14:45:00,142.476258127508,2019-10-04
"VAUL",2019-10-04 15:00:00,143.078270485793,2019-10-04
"VAUL",2019-10-04 15:15:00,144.081624416268,2019-10-04
"VAUL",2019-10-04 15:30:00,144.884307560649,2019-10-04
"VAUL",2019-10-04 15:45:00,146.088332277219,2019-10-04
"VAUL",2019-10-04 16:00:00,147.29235699379,2019-10-04
"VAUL",2019-10-04 16:15:00,149.098394068645,2019-10-04
"VAUL",2019-10-04 16:30:00,150.503089571311,2019-10-04
"VAUL",2019-10-04 16:45:00,152.309126646167,2019-10-04
"VAUL",2019-10-04 17:00:00,153.513151362737,2019-10-04
"VAUL",2019-10-04 17:15:00,155.118517651498,2019-10-04
"VAUL",2019-10-04 17:30:00,157.927908656829,2019-10-04
"VAUL",2019-10-04 17:45:00,159.733945731685,2019-10-04
"VAUL",2019-10-04 18:00:00,162.342665950921,2019-10-04
"VAUL",2019-10-04 18:15:00,165.352727742347,2019-10-04
"VAUL",2019-10-04 18:30:00,168.563460319868,2019-10-04
"VAUL",2019-10-04 18:45:00,170.971509753009,2019-10-04
"VAUL",2019-10-04 19:00:00,173.981571544436,2019-10-04
"VAUL",2019-10-04 19:15:00,176.790962549767,2019-10-04
"VAUL",2019-10-04 19:30:00,179.600353555098,2019-10-04
"VAUL",2019-10-04 19:45:00,183.212427704809,2019-10-04
"VAUL",2019-10-04 20:00:00,186.623831068426,2019-10-04
"VAUL",2019-10-04 20:15:00,188.229197357186,2019-10-04
"VAUL",2019-10-04 20:30:00,192.443283865183,2019-10-04
"VAUL",2019-10-04 20:45:00,194.449991726134,2019-10-04
"VAUL",2019-10-04 21:00:00,197.86139508975,2019-10-04
"VAUL",2019-10-04 21:15:00,201.272798453367,2019-10-04
"VAUL",2019-10-04 21:30:00,203.078835528222,2019-10-04
"VAUL",2019-10-04 21:45:00,205.286214175268,2019-10-04
"VAUL",2019-10-04 22:00:00,207.092251250124,2019-10-04
"VAUL",2019-10-04 22:15:00,209.098959111075,2019-10-04
"VAUL",2019-10-04 22:30:00,210.50365461374,2019-10-04
"VAUL",2019-10-04 22:45:00,213.112374832976,2019-10-04
"VAUL",2019-10-04 23:00:00,215.721095052212,2019-10-04
"VAUL",2019-10-04 23:15:00,217.527132127068,2019-10-04
"VAUL",2019-10-04 23:30:00,218.329815271449,2019-10-04
"VAUL",2019-10-04 23:45:00,220.336523132399,2019-10-04
"VAUL",2019-10-05 00:00:00,221.54054784897,2019-10-05
"VAUL",2019-10-05 00:15:00,221.13920627678,2019-10-05
"VAUL",2019-10-05 00:30:00,224.349938854301,2019-10-05
"VAUL",2019-10-05 00:45:00,224.751280426491,2019-10-05
"VAUL",2019-10-05 01:00:00,225.152621998681,2019-10-05
"VAUL",2019-10-05 01:15:00,225.353292784776,2019-10-05
"VAUL",2019-10-05 01:30:00,225.353292784776,2019-10-05
"VAUL",2019-10-05 01:45:00,226.155975929157,2019-10-05
"VAUL",2019-10-05 02:00:00,225.553963570872,2019-10-05
"VAUL",2019-10-05 02:15:00,226.356646715252,2019-10-05
"VAUL",2019-10-05 02:30:00,226.356646715252,2019-10-05
"VAUL",2019-10-05 02:45:00,225.353292784776,2019-10-05
"VAUL",2019-10-05 03:00:00,226.757988287442,2019-10-05
"VAUL",2019-10-05 03:15:00,225.955305143062,2019-10-05
"VAUL",2019-10-05 03:30:00,225.754634356967,2019-10-05
"VAUL",2019-10-05 03:45:00,225.553963570872,2019-10-05
"VAUL",2019-10-05 04:00:00,224.550609640396,2019-10-05
"VAUL",2019-10-05 04:15:00,224.751280426491,2019-10-05
"VAUL",2019-10-05 04:30:00,224.349938854301,2019-10-05
"VAUL",2019-10-05 04:45:00,223.747926496016,2019-10-05
"VAUL",2019-10-05 05:00:00,222.74457256554,2019-10-05
"VAUL",2019-10-05 05:15:00,222.142560207255,2019-10-05
"VAUL",2019-10-05 05:30:00,220.537193918494,2019-10-05
"VAUL",2019-10-05 05:45:00,220.336523132399,2019-10-05
"VAUL",2019-10-05 06:00:00,219.132498415829,2019-10-05
"VAUL",2019-10-05 06:15:00,219.132498415829,2019-10-05
"VAUL",2019-10-05 06:30:00,217.527132127068,2019-10-05
"VAUL",2019-10-05 06:45:00,216.925119768783,2019-10-05
"VAUL",2019-10-05 07:00:00,214.918411907832,2019-10-05
"VAUL",2019-10-05 07:15:00,215.119082693927,2019-10-05
"VAUL",2019-10-05 07:30:00,213.513716405167,2019-10-05
"VAUL",2019-10-05 07:45:00,213.313045619071,2019-10-05
"VAUL",2019-10-05 08:00:00,211.908350116406,2019-10-05
"VAUL",2019-10-05 08:15:00,211.105666972026,2019-10-05
"VAUL",2019-10-05 08:30:00,210.10231304155,2019-10-05
"VAUL",2019-10-05 08:45:00,208.89828832498,2019-10-05
"VAUL",2019-10-05 09:00:00,208.095605180599,2019-10-05
"VAUL",2019-10-05 09:15:00,207.292922036219,2019-10-05
"VAUL",2019-10-05 09:30:00,205.486884961363,2019-10-05
"VAUL",2019-10-05 09:45:00,204.684201816983,2019-10-05
"VAUL",2019-10-05 10:00:00,203.279506314317,2019-10-05
"VAUL",2019-10-05 10:15:00,202.276152383842,2019-10-05
"VAUL",2019-10-05 10:30:00,202.276152383842,2019-10-05
"VAUL",2019-10-05 10:45:00,200.470115308986,2019-10-05
"VAUL",2019-10-05 11:00:00,199.667432164606,2019-10-05
"VAUL",2019-10-05 11:15:00,199.868102950701,2019-10-05
"VAUL",2019-10-05 11:30:00,198.463407448035,2019-10-05
"VAUL",2019-10-05 11:45:00,197.05871194537,2019-10-05
"VAUL",2019-10-05 12:00:00,196.858041159275,2019-10-05
"VAUL",2019-10-05 12:15:00,195.854687228799,2019-10-05
"VAUL",2019-10-05 12:30:00,194.650662512229,2019-10-05
"VAUL",2019-10-05 12:45:00,193.647308581754,2019-10-05
"VAUL",2019-10-05 13:00:00,193.647308581754,2019-10-05
"VAUL",2019-10-05 13:15:00,193.045296223468,2019-10-05
"VAUL",2019-10-05 13:30:00,192.443283865183,2019-10-05
"VAUL",2019-10-05 13:45:00,190.637246790327,2019-10-05
"VAUL",2019-10-05 14:00:00,190.235905218137,2019-10-05
"VAUL",2019-10-05 14:15:00,190.235905218137,2019-10-05
"VAUL",2019-10-05 14:30:00,190.035234432042,2019-10-05
"VAUL",2019-10-05 14:45:00,188.630538929376,2019-10-05
"VAUL",2019-10-05 15:00:00,187.627184998901,2019-10-05
"VAUL",2019-10-05 15:15:00,186.824501854521,2019-10-05
"VAUL",2019-10-05 15:30:00,186.623831068426,2019-10-05
"VAUL",2019-10-05 15:45:00,185.821147924045,2019-10-05
"VAUL",2019-10-05 16:00:00,185.62047713795,2019-10-05
"VAUL",2019-10-05 16:15:00,184.41645242138,2019-10-05
"VAUL",2019-10-05 16:30:00,183.814440063095,2019-10-05
"VAUL",2019-10-05 16:45:00,183.212427704809,2019-10-05
"VAUL",2019-10-05 17:00:00,181.807732202144,2019-10-05
"VAUL",2019-10-05 17:15:00,181.807732202144,2019-10-05
"VAUL",2019-10-05 17:30:00,181.205719843859,2019-10-05
"VAUL",2019-10-05 17:45:00,180.804378271668,2019-10-05
"VAUL",2019-10-05 18:00:00,180.202365913383,2019-10-05
"VAUL",2019-10-05 18:15:00,178.596999624622,2019-10-05
"VAUL",2019-10-05 18:30:00,177.994987266337,2019-10-05
"VAUL",2019-10-05 18:45:00,176.790962549767,2019-10-05
"VAUL",2019-10-05 19:00:00,176.188950191481,2019-10-05
"VAUL",2019-10-05 19:15:00,175.787608619291,2019-10-05
"VAUL",2019-10-05 19:30:00,175.787608619291,2019-10-05
"VAUL",2019-10-05 19:45:00,174.784254688816,2019-10-05
"VAUL",2019-10-05 20:00:00,173.981571544436,2019-10-05
"VAUL",2019-10-05 20:15:00,173.981571544436,2019-10-05
"VAUL",2019-10-05 20:30:00,172.97821761396,2019-10-05
"VAUL",2019-10-05 20:45:00,172.376205255675,2019-10-05
"VAUL",2019-10-05 21:00:00,171.974863683485,2019-10-05
"VAUL",2019-10-05 21:15:00,171.372851325199,2019-10-05
"VAUL",2019-10-05 21:30:00,171.172180539104,2019-10-05
"VAUL",2019-10-05 21:45:00,169.968155822534,2019-10-05
"VAUL",2019-10-05 22:00:00,169.968155822534,2019-10-05
"VAUL",2019-10-05 22:15:00,168.964801892059,2019-10-05
"VAUL",2019-10-05 22:30:00,167.760777175488,2019-10-05
"VAUL",2019-10-05 22:45:00,168.162118747678,2019-10-05
"VAUL",2019-10-05 23:00:00,167.158764817203,2019-10-05
"VAUL",2019-10-05 23:15:00,167.560106389393,2019-10-05
"VAUL",2019-10-05 23:30:00,166.958094031108,2019-10-05
"VAUL",2019-10-05 23:45:00,166.356081672822,2019-10-05
"VAUL",2019-10-06 00:00:00,165.954740100632,2019-10-06
"VAUL",2019-10-06 00:15:00,164.550044597967,2019-10-06
"VAUL",2019-10-06 00:30:00,163.747361453586,2019-10-06
"VAUL",2019-10-06 00:45:00,164.349373811872,2019-10-06
"VAUL",2019-10-06 01:00:00,163.546690667491,2019-10-06
"VAUL",2019-10-06 01:15:00,163.346019881396,2019-10-06
"VAUL",2019-10-06 01:30:00,162.543336737016,2019-10-06
"VAUL",2019-10-06 01:45:00,161.740653592636,2019-10-06
"VAUL",2019-10-06 02:00:00,161.740653592636,2019-10-06
"VAUL",2019-10-06 02:15:00,160.536628876065,2019-10-06
"VAUL",2019-10-06 02:30:00,160.536628876065,2019-10-06
"VAUL",2019-10-06 02:45:00,159.53327494559,2019-10-06
"VAUL",2019-10-06 03:00:00,159.53327494559,2019-10-06
"VAUL",2019-10-06 03:15:00,159.332604159495,2019-10-06
"VAUL",2019-10-06 03:30:00,158.329250229019,2019-10-06
"VAUL",2019-10-06 03:45:00,158.128579442924,2019-10-06
"VAUL",2019-10-06 04:00:00,157.927908656829,2019-10-06
"VAUL",2019-10-06 04:15:00,157.325896298544,2019-10-06
"VAUL",2019-10-06 04:30:00,156.121871581973,2019-10-06
"VAUL",2019-10-06 04:45:00,156.723883940259,2019-10-06
"VAUL",2019-10-06 05:00:00,155.720530009783,2019-10-06
"VAUL",2019-10-06 05:15:00,155.519859223688,2019-10-06
"VAUL",2019-10-06 05:30:00,154.717176079308,2019-10-06
"VAUL",2019-10-06 05:45:00,153.914492934927,2019-10-06
"VAUL",2019-10-06 06:00:00,153.914492934927,2019-10-06
"VAUL",2019-10-06 06:15:00,153.713822148832,2019-10-06
"VAUL",2019-10-06 06:30:00,152.911139004452,2019-10-06
"VAUL",2019-10-06 06:45:00,152.509797432262,2019-10-06
"VAUL",2019-10-06 07:00:00,152.309126646167,2019-10-06
