"date","GPP_mean","GPP_se_mean","GPP_sd","GPP_2.5pct","GPP_25pct","GPP_50pct","GPP_75pct","GPP_97.5pct","GPP_n_eff","GPP_Rhat","ER_mean","ER_se_mean","ER_sd","ER_2.5pct","ER_25pct","ER_50pct","ER_75pct","ER_97.5pct","ER_n_eff","ER_Rhat","DO_R2_mean","DO_R2_se_mean","DO_R2_sd","DO_R2_2.5pct","DO_R2_25pct","DO_R2_50pct","DO_R2_75pct","DO_R2_97.5pct","DO_R2_n_eff","DO_R2_Rhat","GPP_daily_mean","GPP_daily_se_mean","GPP_daily_sd","GPP_daily_2.5pct","GPP_daily_25pct","GPP_daily_50pct","GPP_daily_75pct","GPP_daily_97.5pct","GPP_daily_n_eff","GPP_daily_Rhat","ER_daily_mean","ER_daily_se_mean","ER_daily_sd","ER_daily_2.5pct","ER_daily_25pct","ER_daily_50pct","ER_daily_75pct","ER_daily_97.5pct","ER_daily_n_eff","ER_daily_Rhat","K600_daily_mean","K600_daily_se_mean","K600_daily_sd","K600_daily_2.5pct","K600_daily_25pct","K600_daily_50pct","K600_daily_75pct","K600_daily_97.5pct","K600_daily_n_eff","K600_daily_Rhat","K600_daily_predlog_mean","K600_daily_predlog_se_mean","K600_daily_predlog_sd","K600_daily_predlog_2.5pct","K600_daily_predlog_25pct","K600_daily_predlog_50pct","K600_daily_predlog_75pct","K600_daily_predlog_97.5pct","K600_daily_predlog_n_eff","K600_daily_predlog_Rhat","valid_day","warnings","errors"
2019-06-10,0.157687599624599,0.00269084569823092,0.106182921203541,0.00480720244228686,0.0696158158338439,0.144680278094393,0.229058055464599,0.390505712185276,1557.15465671052,0.998761842853963,-3.06146298089509,0.0180917846569309,0.688011745453074,-4.4378374041058,-3.51458119588164,-3.06205537871481,-2.58784607540384,-1.75764888054638,1446.20175834854,1.00049255890603,0.99806363810923,1.33206264039165e-05,0.000291583074219569,0.997468325656285,0.997874490505207,0.998077249855599,0.998269261652855,0.998588306989364,479.154228242286,1.00130692248106,0.157687599624167,0.00269084569822355,0.10618292120325,0.0048072024422737,0.0696158158336533,0.144680278093997,0.229058055463972,0.390505712184207,1557.15465671052,0.998761842853963,-3.06146298089509,0.0180917846569309,0.688011745453075,-4.4378374041058,-3.51458119588163,-3.06205537871481,-2.58784607540385,-1.75764888054638,1446.20175834854,1.00049255890603,11.5841247161337,0.0658012620106528,2.61112232889912,6.56091495137583,9.77750556222424,11.4807034559264,13.3604789220201,16.7550882988235,1574.6570832613,1.00055921021472,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382,TRUE,"",""
2019-06-11,0.148061880530227,0.00235565017133549,0.0976652421675818,0.00714414031241088,0.0725610337977601,0.135899877027568,0.208120695291324,0.373786961878551,1718.93110944668,1.00029015694352,-3.13168538107277,0.0415001966747142,0.832311747662196,-4.68911765273709,-3.68260619269587,-3.14176968646293,-2.62087451695458,-1.51592443406428,402.227481096835,1.00773504674014,0.994884029544292,3.70641782281067e-05,0.000748552481044794,0.993269797325965,0.994383206477319,0.994942293285629,0.995393489920434,0.996233384132485,407.88314301227,1.01252139272067,0.148061880529822,0.00235565017132904,0.0976652421673145,0.00714414031239132,0.0725610337975616,0.135899877027196,0.208120695290754,0.373786961877528,1718.93110944668,1.00029015694352,-3.13168538107277,0.0415001966747142,0.832311747662196,-4.6891176527371,-3.68260619269587,-3.14176968646293,-2.62087451695459,-1.51592443406427,402.227481096835,1.00773504674014,10.871179665903,0.152675718355084,2.91673475621059,4.86597961787736,9.09834252031009,10.8962022834767,12.7984862510888,16.1864431937657,364.967278765894,1.00963729144414,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382,TRUE,"",""
2019-06-12,0.18870693741944,0.0025651019638654,0.114627275904172,0.0123261810665226,0.0975515950422106,0.175630190541416,0.265698999689528,0.435482498009275,1996.94763559615,1.00030871103928,-3.27626954218231,0.0205770318109377,0.75095820953376,-4.75402199706449,-3.75505843465277,-3.27409892816282,-2.76297051372721,-1.86614882442256,1331.88301586726,0.999798805644635,0.997618778909184,1.51402649659989e-05,0.000352135975942495,0.996882077749942,0.997392756085728,0.997630102602342,0.997863294049812,0.998274918081527,540.94591131712,1.00809944365288,0.188706937418923,0.00256510196385838,0.114627275903859,0.0123261810664889,0.0975515950419436,0.175630190540935,0.2656989996888,0.435482498008083,1996.94763559615,1.00030871103928,-3.27626954218231,0.0205770318109376,0.75095820953376,-4.75402199706449,-3.75505843465276,-3.27409892816281,-2.76297051372721,-1.86614882442256,1331.88301586726,0.999798805644635,11.5283344755004,0.0704501970054293,2.64555230643458,6.55590134131271,9.69254143858925,11.557520732337,13.2154416829651,16.8875524154831,1410.15964243321,0.999791588992054,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382,TRUE,"",""
2019-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","uneven timesteps"
2019-06-14,0.17510389632548,0.00243148952934092,0.10594387276039,0.0138668733066072,0.0947544402173381,0.161445322183417,0.243572137201966,0.405762480477565,1898.48373821132,0.999764722169759,-3.23214712579942,0.0204919475728143,0.707495340888471,-4.60512198305959,-3.72646473678572,-3.20907250459757,-2.791533892051,-1.8019216542942,1192.01218877447,0.99980266163361,0.998213800271523,1.05470457451477e-05,0.000253764546991407,0.997654499973133,0.998051808754628,0.998231347272642,0.998393578333196,0.99866125269177,578.895582620723,1.00386099562672,0.175103896325,0.00243148952933426,0.1059438727601,0.0138668733065693,0.0947544402170788,0.161445322182975,0.243572137201299,0.405762480476454,1898.48373821132,0.999764722169759,-3.23214712579942,0.0204919475728143,0.707495340888471,-4.60512198305959,-3.72646473678572,-3.20907250459757,-2.791533892051,-1.8019216542942,1192.01218877447,0.99980266163361,12.0194366954883,0.0736495602168539,2.60926278817225,6.81657254142964,10.3130882928677,11.9730794944446,13.8729517598761,16.965733856492,1255.14911883091,1.00015088254005,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382,TRUE,"",""
2019-06-15,0.225908644601329,0.00319136032921429,0.136512119650603,0.0142509864904563,0.11895209583918,0.209092044150613,0.321854188223617,0.522952586883364,1829.7457026638,1.00106253290428,-3.27216015595429,0.0232284767893038,0.786226931672789,-4.86694433136338,-3.76823642058173,-3.27558809140408,-2.72808202953578,-1.80579021695072,1145.65635575807,1.00004066498639,0.994733087202348,3.32521830936363e-05,0.000785466698320203,0.99314883092188,0.994214266575313,0.994759748171781,0.995288049349056,0.996155665306265,557.975625072188,1.00717333040359,0.22590864460071,0.00319136032920555,0.13651211965023,0.0142509864904173,0.118952095838855,0.209092044150041,0.321854188222736,0.522952586881933,1829.74570266381,1.00106253290428,-3.27216015595429,0.0232284767893038,0.786226931672789,-4.86694433136339,-3.76823642058172,-3.27558809140408,-2.72808202953579,-1.80579021695072,1145.65635575807,1.00004066498639,12.0890949654656,0.0826601433645001,2.7985123276037,6.6498280771533,10.2335525681765,12.0415278611532,13.9051785055687,17.6075863952956,1146.20458221514,0.999679527869596,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382,TRUE,"",""
2019-06-16,0.186885468139409,0.0024776400728071,0.114833262383988,0.0136505879622835,0.0974783401555844,0.174228828904399,0.259330028231823,0.446143588159806,2148.12214964963,1.00016240936059,-3.20140329455276,0.0167915123353452,0.702512831640023,-4.57585598680715,-3.67711813326765,-3.18643158788128,-2.71690933659125,-1.8230429337276,1750.36611257593,1.00182391837235,0.995967201956821,2.48987918480636e-05,0.000585356586243504,0.994728288841649,0.995598814786583,0.996007720879359,0.996382825389489,0.997023716792668,552.693643004292,1.00742259376696,0.186885468138897,0.00247764007280032,0.114833262383674,0.0136505879622461,0.0974783401553176,0.174228828903922,0.259330028231113,0.446143588158585,2148.12214964963,1.00016240936059,-3.20140329455276,0.0167915123353452,0.702512831640023,-4.57585598680714,-3.67711813326765,-3.18643158788128,-2.71690933659124,-1.8230429337276,1750.36611257593,1.00182391837235,12.1941568030272,0.0614513387147747,2.58615576622505,7.19675843545031,10.4567759440123,12.1639508482744,13.9318153082705,17.3360297413402,1771.11459394493,1.00086584484771,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382,TRUE,"",""
2019-06-17,0.143880386569782,0.00203947008075901,0.0911089249877628,0.00956516216669705,0.0739253617378251,0.133042336697999,0.199046394806588,0.352986634484965,1995.66282577493,0.999413818761948,-3.04411316113311,0.0198554519600996,0.762182090783894,-4.51505877500291,-3.56063348711405,-3.04835959406463,-2.52432942023556,-1.58953627909203,1473.52641411683,0.999438360626541,0.966795147422914,0.000228543971801642,0.0050151837209033,0.956466432722763,0.963738595188823,0.967086055912993,0.9701876180643,0.975521378000436,481.541978801828,1.0086665713881,0.143880386569388,0.00203947008075343,0.0911089249875134,0.00956516216667087,0.0739253617376228,0.133042336697635,0.199046394806043,0.352986634483999,1995.66282577492,0.999413818761948,-3.04411316113311,0.0198554519600996,0.762182090783894,-4.51505877500292,-3.56063348711405,-3.04835959406462,-2.52432942023556,-1.58953627909203,1473.52641411683,0.999438360626541,12.2962101009899,0.0758662523320546,2.92618333914105,6.63008283091143,10.3252854002357,12.3051393351828,14.3808347334127,17.8999481108249,1487.66725592075,0.999726974823096,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382,TRUE,"",""
2019-06-18,0.231877524296323,0.00398402797672533,0.148211469187987,0.012791555617964,0.112681495373183,0.214040734691245,0.32625540206786,0.55780362624303,1383.94511093726,1.00090874465184,-3.25062184499125,0.022665592742179,0.761137662886434,-4.75734049333948,-3.75759662208295,-3.25423816578489,-2.72908742032456,-1.76323018258558,1127.69657827606,1.00417126020289,0.996193367153948,2.53771784348249e-05,0.000575600825885083,0.994965206437498,0.995843000926484,0.996226972811424,0.996603112889814,0.99724373292755,514.465374157025,1.00825157061137,0.231877524295688,0.00398402797671443,0.148211469187582,0.012791555617929,0.112681495372875,0.214040734690659,0.326255402066967,0.557803626241504,1383.94511093726,1.00090874465184,-3.25062184499125,0.022665592742179,0.761137662886434,-4.75734049333948,-3.75759662208294,-3.25423816578489,-2.72908742032456,-1.76323018258559,1127.69657827606,1.00417126020289,12.8966157047454,0.0852799599549967,2.94298552760131,7.15404255255695,10.9247638073382,12.9414488381998,14.9101257036007,18.5109768697881,1190.91914606548,1.00373536536432,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382,TRUE,"",""
2019-06-19,0.19380575605314,0.00292903336081352,0.115504201288281,0.017984295970368,0.104576365621888,0.178316023928566,0.268239328155027,0.447604495067499,1555.05919740394,1.00113232235603,-2.56122814807238,0.0190967272561384,0.601370728731498,-3.72447509662131,-2.97590552153846,-2.55700525252065,-2.16743550251857,-1.37169099571749,991.668868783179,1.00335099417312,0.998046279588665,1.3164104518793e-05,0.000289449569380696,0.997442590914021,0.997866145309759,0.998063680994285,0.998245523628117,0.998588601173256,483.46292138883,1.00462610812125,0.193805756052609,0.0029290333608055,0.115504201287965,0.0179842959703188,0.104576365621602,0.178316023928078,0.268239328154293,0.447604495066274,1555.05919740394,1.00113232235603,-2.56122814807238,0.0190967272561384,0.601370728731498,-3.72447509662131,-2.97590552153846,-2.55700525252065,-2.16743550251857,-1.37169099571749,991.668868783178,1.00335099417312,10.7549194632377,0.074753694257773,2.45671280910695,5.82332777105504,9.08538258095429,10.7746321370029,12.4093916787796,15.408809864861,1080.04900343682,1.00078405339388,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382,TRUE,"",""
2019-06-20,0.21359892359012,0.00283665012999098,0.11413954901439,0.0189606771086251,0.127332797674219,0.207764234322449,0.287336286284907,0.452098646265296,1619.05185032635,0.999458219974316,-2.52923229687896,0.0146363987022808,0.586462537803996,-3.6840214593885,-2.9299406165806,-2.53438512414885,-2.13164017311524,-1.32430078384104,1605.50657336551,1.00058003922629,0.998410266076518,1.32410139294927e-05,0.00023644984047497,0.997927007944213,0.998246370054208,0.998428040045589,0.998585689553796,0.998824985839384,318.886082908458,1.00915662725945,0.213598923589536,0.00283665012998322,0.114139549014078,0.0189606771085732,0.127332797673871,0.20776423432188,0.28733628628412,0.452098646264059,1619.05185032634,0.999458219974316,-2.52923229687896,0.0146363987022808,0.586462537803996,-3.6840214593885,-2.9299406165806,-2.53438512414885,-2.13164017311525,-1.32430078384104,1605.50657336551,1.00058003922629,10.6167001015427,0.0596801006033255,2.39747096515984,5.85290472175,9.05409733973034,10.6122220816114,12.2096503674453,15.4068962612959,1613.79222765219,1.00044013360664,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382,TRUE,"",""
2019-06-21,0.230751077518495,0.00309001632483084,0.120871844636128,0.022458480282845,0.140873939508084,0.224523620977507,0.311289603533017,0.474785073395252,1530.131487339,0.998466011216611,-2.35870490215928,0.0147023367839761,0.531650386731652,-3.40985102354821,-2.69498177309387,-2.34491177314169,-2.00823198992795,-1.36716761500004,1307.61391827863,1.00051247587436,0.99893540880674,7.11864027930861e-06,0.000156285314564576,0.998596536345366,0.998839293833836,0.998944108248373,0.999041283913325,0.999231701462343,481.994682690324,1.00421517804357,0.230751077517864,0.00309001632482238,0.120871844635797,0.0224584802827835,0.140873939507698,0.224523620976893,0.311289603532165,0.474785073393952,1530.131487339,0.998466011216611,-2.35870490215928,0.0147023367839761,0.531650386731652,-3.40985102354821,-2.69498177309387,-2.34491177314168,-2.00823198992795,-1.36716761500004,1307.61391827863,1.00051247587436,10.0584207431912,0.0567970815777233,2.21901171106243,5.80427076445466,8.57499787207046,10.0490580114453,11.5085951888506,14.4707322143843,1526.39574583487,1.00129659596176,2.21378136345283,0.00126783247090711,0.0319678081054059,2.14958514744688,2.19192277477798,2.21406160590263,2.23544760912718,2.27631152623682,635.772850584995,1.00634232628382,TRUE,"",""
